pair,hour_of_week,spread_multiplier,n_quotes,source
USDJPY,15,0.8704,50425.0,local_quotes_full_history
USDJPY,16,0.8957,50418.0,local_quotes_full_history
USDJPY,17,0.9403,50205.0,local_quotes_full_history
USDJPY,18,0.932,50131.0,local_quotes_full_history
USDJPY,19,0.9503,50009.0,local_quotes_full_history
USDJPY,20,1.1058,49985.0,local_quotes_full_history
USDJPY,21,2.2151,48929.0,local_quotes_full_history
USDJPY,22,1.8435,49566.0,local_quotes_full_history
USDJPY,23,1.2326,50143.0,local_quotes_full_history
USDJPY,24,0.9576,50083.0,local_quotes_full_history
USDJPY,25,0.7068,50082.0,local_quotes_full_history
USDJPY,26,0.6782,50122.0,local_quotes_full_history
USDJPY,27,0.6929,50031.0,local_quotes_full_history
USDJPY,28,0.7855,50003.0,local_quotes_full_history
USDJPY,29,0.7654,50221.0,local_quotes_full_history
USDJPY,30,0.74,50296.0,local_quotes_full_history
USDJPY,31,0.8474,50320.0,local_quotes_full_history
USDJPY,32,0.8344,50193.0,local_quotes_full_history
USDJPY,33,0.8646,50047.0,local_quotes_full_history
USDJPY,34,0.881,50048.0,local_quotes_full_history
USDJPY,35,0.8835,50076.0,local_quotes_full_history
USDJPY,36,0.8606,50095.0,local_quotes_full_history
USDJPY,37,0.827,50172.0,local_quotes_full_history
USDJPY,38,0.8216,50283.0,local_quotes_full_history
USDJPY,39,0.829,50409.0,local_quotes_full_history
USDJPY,40,0.8651,50436.0,local_quotes_full_history
USDJPY,41,0.8889,50270.0,local_quotes_full_history
USDJPY,42,0.8776,50222.0,local_quotes_full_history
USDJPY,43,0.8889,50106.0,local_quotes_full_history
USDJPY,44,1.0591,50015.0,local_quotes_full_history
USDJPY,45,2.1342,48905.0,local_quotes_full_history
USDJPY,46,1.7808,49400.0,local_quotes_full_history
USDJPY,47,1.2072,49893.0,local_quotes_full_history
USDJPY,48,0.9763,49853.0,local_quotes_full_history
USDJPY,49,0.7649,49857.0,local_quotes_full_history
USDJPY,50,0.7077,49862.0,local_quotes_full_history
USDJPY,51,0.7049,49836.0,local_quotes_full_history
USDJPY,52,0.8015,49833.0,local_quotes_full_history
USDJPY,53,0.7861,50109.0,local_quotes_full_history
USDJPY,54,0.7636,50306.0,local_quotes_full_history
USDJPY,55,0.8489,50328.0,local_quotes_full_history
USDJPY,56,0.8457,50189.0,local_quotes_full_history
USDJPY,57,0.8759,50151.0,local_quotes_full_history
USDJPY,58,0.8875,50124.0,local_quotes_full_history
USDJPY,59,0.8926,50115.0,local_quotes_full_history
USDJPY,60,0.8796,50236.0,local_quotes_full_history
USDJPY,61,0.8257,50363.0,local_quotes_full_history
USDJPY,62,0.8014,50383.0,local_quotes_full_history
USDJPY,63,0.8264,50376.0,local_quotes_full_history
USDJPY,64,0.8633,50327.0,local_quotes_full_history
USDJPY,65,0.894,50322.0,local_quotes_full_history
USDJPY,66,0.9005,50257.0,local_quotes_full_history
USDJPY,67,0.8952,50138.0,local_quotes_full_history
USDJPY,68,1.0686,50088.0,local_quotes_full_history
USDJPY,69,2.1383,49186.0,local_quotes_full_history
USDJPY,70,1.7949,49583.0,local_quotes_full_history
USDJPY,71,1.2169,50053.0,local_quotes_full_history
USDJPY,72,0.968,49840.0,local_quotes_full_history
USDJPY,73,0.6927,49755.0,local_quotes_full_history
USDJPY,74,0.6912,49787.0,local_quotes_full_history
USDJPY,75,0.758,49819.0,local_quotes_full_history
USDJPY,76,0.7982,49644.0,local_quotes_full_history
USDJPY,77,0.797,50036.0,local_quotes_full_history
USDJPY,78,0.7573,50061.0,local_quotes_full_history
USDJPY,79,0.8378,50225.0,local_quotes_full_history
USDJPY,80,0.8554,50163.0,local_quotes_full_history
USDJPY,81,0.8734,50135.0,local_quotes_full_history
USDJPY,82,0.8901,50121.0,local_quotes_full_history
USDJPY,83,0.891,50165.0,local_quotes_full_history
USDJPY,84,0.8913,50215.0,local_quotes_full_history
USDJPY,85,0.8641,50306.0,local_quotes_full_history
USDJPY,86,0.8143,50197.0,local_quotes_full_history
USDJPY,87,0.8265,50262.0,local_quotes_full_history
USDJPY,88,0.8784,50315.0,local_quotes_full_history
USDJPY,89,0.893,50261.0,local_quotes_full_history
USDJPY,90,0.896,50169.0,local_quotes_full_history
USDJPY,91,0.9068,50077.0,local_quotes_full_history
USDJPY,92,1.0873,50015.0,local_quotes_full_history
USDJPY,93,2.4053,48971.0,local_quotes_full_history
USDJPY,94,1.8881,49384.0,local_quotes_full_history
USDJPY,95,1.3477,50038.0,local_quotes_full_history
USDJPY,96,1.0147,50168.0,local_quotes_full_history
USDJPY,97,0.8087,50186.0,local_quotes_full_history
USDJPY,98,0.7727,50157.0,local_quotes_full_history
USDJPY,99,0.7902,50115.0,local_quotes_full_history
USDJPY,100,0.8532,50037.0,local_quotes_full_history
USDJPY,101,0.8358,50139.0,local_quotes_full_history
USDJPY,102,0.7988,50132.0,local_quotes_full_history
USDJPY,103,0.8979,50148.0,local_quotes_full_history
USDJPY,104,0.8959,50199.0,local_quotes_full_history
USDJPY,105,0.9011,50190.0,local_quotes_full_history
USDJPY,106,0.9128,50156.0,local_quotes_full_history
USDJPY,107,0.9099,50152.0,local_quotes_full_history
USDJPY,108,0.9068,50134.0,local_quotes_full_history
USDJPY,109,0.8855,50130.0,local_quotes_full_history
USDJPY,110,0.8593,50176.0,local_quotes_full_history
USDJPY,111,0.873,50301.0,local_quotes_full_history
USDJPY,112,0.8902,50273.0,local_quotes_full_history
USDJPY,113,0.9006,49700.0,local_quotes_full_history
USDJPY,114,0.9294,49730.0,local_quotes_full_history
USDJPY,115,0.9418,49690.0,local_quotes_full_history
USDJPY,116,1.1085,45838.0,local_quotes_full_history
USDJPY,117,1.2929,15723.0,local_quotes_full_history
USDJPY,118,1.358,144.0,local_quotes_full_history
USDJPY,161,6.0021,360.0,local_quotes_full_history
USDJPY,162,0.5011,490.0,local_quotes_full_history
USDJPY,163,0.5035,781.0,local_quotes_full_history
USDJPY,164,5.3787,1401.0,local_quotes_full_history
USDJPY,165,5.8832,22809.0,local_quotes_full_history
USDJPY,166,3.3907,45645.0,local_quotes_full_history
USDJPY,167,1.5496,49097.0,local_quotes_full_history
USDMXN,0,1.1563,756.0,dukascopy_sample
USDMXN,1,1.1377,761.0,dukascopy_sample
USDMXN,2,1.0878,758.0,dukascopy_sample
USDMXN,3,1.1025,731.0,dukascopy_sample
USDMXN,4,1.2068,789.0,dukascopy_sample
USDMXN,5,1.1875,804.0,dukascopy_sample
USDMXN,6,1.0753,839.0,dukascopy_sample
USDMXN,7,0.9756,840.0,dukascopy_sample
USDMXN,8,0.9732,840.0,dukascopy_sample
USDMXN,9,0.9436,840.0,dukascopy_sample
USDMXN,10,0.9344,839.0,dukascopy_sample
USDMXN,11,0.813,840.0,dukascopy_sample
USDMXN,12,0.7166,840.0,dukascopy_sample
USDMXN,13,0.7062,840.0,dukascopy_sample
USDMXN,14,0.6846,840.0,dukascopy_sample
USDMXN,15,0.6482,840.0,dukascopy_sample
USDMXN,16,0.6453,840.0,dukascopy_sample
USDMXN,17,0.654,840.0,dukascopy_sample
USDMXN,18,0.6745,840.0,dukascopy_sample
USDMXN,19,0.7166,840.0,dukascopy_sample
USDMXN,20,0.8308,838.0,dukascopy_sample
USDMXN,21,2.9293,469.0,dukascopy_sample
USDMXN,22,1.367,798.0,dukascopy_sample
USDMXN,23,1.3423,785.0,dukascopy_sample
USDMXN,24,1.1551,816.0,dukascopy_sample
USDMXN,25,1.186,825.0,dukascopy_sample
USDMXN,26,1.1806,815.0,dukascopy_sample
USDMXN,27,1.205,797.0,dukascopy_sample
USDMXN,28,1.2165,820.0,dukascopy_sample
USDMXN,29,1.1455,818.0,dukascopy_sample
USDMXN,30,1.0837,839.0,dukascopy_sample
USDMXN,31,0.9753,840.0,dukascopy_sample
USDMXN,32,0.9835,840.0,dukascopy_sample
USDMXN,33,0.956,840.0,dukascopy_sample
USDMXN,34,0.9353,840.0,dukascopy_sample
USDMXN,35,0.796,840.0,dukascopy_sample
USDMXN,36,0.7155,840.0,dukascopy_sample
USDMXN,37,0.6614,840.0,dukascopy_sample
USDMXN,38,0.668,840.0,dukascopy_sample
USDMXN,39,0.6522,840.0,dukascopy_sample
USDMXN,40,0.6481,840.0,dukascopy_sample
USDMXN,41,0.6458,840.0,dukascopy_sample
USDMXN,42,0.6625,840.0,dukascopy_sample
USDMXN,43,0.7027,839.0,dukascopy_sample
USDMXN,44,0.8277,839.0,dukascopy_sample
USDMXN,45,2.9958,489.0,dukascopy_sample
USDMXN,46,1.4635,816.0,dukascopy_sample
USDMXN,47,1.4267,751.0,dukascopy_sample
USDMXN,48,1.2294,819.0,dukascopy_sample
USDMXN,49,1.2855,795.0,dukascopy_sample
USDMXN,50,1.2196,801.0,dukascopy_sample
USDMXN,51,1.242,787.0,dukascopy_sample
USDMXN,52,1.2205,688.0,dukascopy_sample
USDMXN,53,1.1929,705.0,dukascopy_sample
USDMXN,54,0.9965,718.0,dukascopy_sample
USDMXN,55,0.9414,720.0,dukascopy_sample
USDMXN,56,0.9375,720.0,dukascopy_sample
USDMXN,57,0.9348,720.0,dukascopy_sample
USDMXN,58,0.9119,719.0,dukascopy_sample
USDMXN,59,0.8078,720.0,dukascopy_sample
USDMXN,60,0.7252,720.0,dukascopy_sample
USDMXN,61,0.6763,720.0,dukascopy_sample
USDMXN,62,0.6887,720.0,dukascopy_sample
USDMXN,63,0.6655,720.0,dukascopy_sample
USDMXN,64,0.6806,720.0,dukascopy_sample
USDMXN,65,0.7073,720.0,dukascopy_sample
USDMXN,66,0.719,720.0,dukascopy_sample
USDMXN,67,0.7674,720.0,dukascopy_sample
USDMXN,68,0.8896,719.0,dukascopy_sample
USDMXN,69,3.1212,370.0,dukascopy_sample
USDMXN,70,1.3834,690.0,dukascopy_sample
USDMXN,71,1.2543,698.0,dukascopy_sample
USDMXN,72,1.1136,699.0,dukascopy_sample
USDMXN,73,1.1748,703.0,dukascopy_sample
USDMXN,74,1.1169,686.0,dukascopy_sample
USDMXN,75,1.0865,692.0,dukascopy_sample
USDMXN,76,1.0338,709.0,dukascopy_sample
USDMXN,77,1.0526,705.0,dukascopy_sample
USDMXN,78,1.01,719.0,dukascopy_sample
USDMXN,79,0.9352,720.0,dukascopy_sample
USDMXN,80,0.9203,720.0,dukascopy_sample
USDMXN,81,0.9227,720.0,dukascopy_sample
USDMXN,82,0.8815,720.0,dukascopy_sample
USDMXN,83,0.7596,720.0,dukascopy_sample
USDMXN,84,0.7538,720.0,dukascopy_sample
USDMXN,85,0.6738,720.0,dukascopy_sample
USDMXN,86,0.6628,719.0,dukascopy_sample
USDMXN,87,0.6551,720.0,dukascopy_sample
USDMXN,88,0.6566,720.0,dukascopy_sample
USDMXN,89,0.6676,720.0,dukascopy_sample
USDMXN,90,0.6867,720.0,dukascopy_sample
USDMXN,91,0.7216,720.0,dukascopy_sample
USDMXN,92,0.8823,713.0,dukascopy_sample
USDMXN,93,3.1476,420.0,dukascopy_sample
USDMXN,94,1.4544,689.0,dukascopy_sample
USDMXN,95,1.4957,644.0,dukascopy_sample
USDMXN,96,1.3482,696.0,dukascopy_sample
USDMXN,97,1.3313,679.0,dukascopy_sample
USDMXN,98,1.4448,687.0,dukascopy_sample
USDMXN,99,1.3826,692.0,dukascopy_sample
USDMXN,100,1.2476,673.0,dukascopy_sample
USDMXN,101,1.2225,681.0,dukascopy_sample
USDMXN,102,1.035,720.0,dukascopy_sample
USDMXN,103,0.983,720.0,dukascopy_sample
USDMXN,104,0.928,720.0,dukascopy_sample
USDMXN,105,0.936,720.0,dukascopy_sample
USDMXN,106,0.8666,720.0,dukascopy_sample
USDMXN,107,0.7836,720.0,dukascopy_sample
USDMXN,108,0.7434,720.0,dukascopy_sample
USDMXN,109,0.687,720.0,dukascopy_sample
USDMXN,110,0.6695,720.0,dukascopy_sample
USDMXN,111,0.6717,720.0,dukascopy_sample
USDMXN,112,0.6921,720.0,dukascopy_sample
USDMXN,113,0.6893,720.0,dukascopy_sample
USDMXN,114,0.7316,720.0,dukascopy_sample
USDMXN,115,0.7804,720.0,dukascopy_sample
USDMXN,116,1.0119,708.0,dukascopy_sample
USDMXN,165,3.1944,122.0,dukascopy_sample
USDMXN,166,1.7997,705.0,dukascopy_sample
USDMXN,167,1.5885,740.0,dukascopy_sample
USDNOK,0,1.2262,780.0,dukascopy_sample
USDNOK,1,1.1406,780.0,dukascopy_sample
USDNOK,2,1.1522,778.0,dukascopy_sample
USDNOK,3,1.1728,780.0,dukascopy_sample
USDNOK,4,1.0269,838.0,dukascopy_sample
USDNOK,5,0.9345,840.0,dukascopy_sample
USDNOK,6,0.6342,840.0,dukascopy_sample
USDNOK,7,0.5848,840.0,dukascopy_sample
USDNOK,8,0.5743,840.0,dukascopy_sample
USDNOK,9,0.5611,840.0,dukascopy_sample
USDNOK,10,0.5592,840.0,dukascopy_sample
USDNOK,11,0.5144,840.0,dukascopy_sample
USDNOK,12,0.5432,840.0,dukascopy_sample
USDNOK,13,0.5365,840.0,dukascopy_sample
USDNOK,14,0.5433,840.0,dukascopy_sample
USDNOK,15,0.5502,840.0,dukascopy_sample
USDNOK,16,0.5975,840.0,dukascopy_sample
USDNOK,17,0.6198,840.0,dukascopy_sample
USDNOK,18,0.6255,840.0,dukascopy_sample
USDNOK,19,0.6573,840.0,dukascopy_sample
USDNOK,20,0.849,839.0,dukascopy_sample
USDNOK,21,3.9419,789.0,dukascopy_sample
USDNOK,22,1.6955,834.0,dukascopy_sample
USDNOK,23,1.3932,839.0,dukascopy_sample
USDNOK,24,0.991,839.0,dukascopy_sample
USDNOK,25,0.9893,840.0,dukascopy_sample
USDNOK,26,0.9671,840.0,dukascopy_sample
USDNOK,27,0.9581,840.0,dukascopy_sample
USDNOK,28,0.9359,840.0,dukascopy_sample
USDNOK,29,0.8999,840.0,dukascopy_sample
USDNOK,30,0.6177,840.0,dukascopy_sample
USDNOK,31,0.5493,840.0,dukascopy_sample
USDNOK,32,0.5421,840.0,dukascopy_sample
USDNOK,33,0.5133,840.0,dukascopy_sample
USDNOK,34,0.5122,840.0,dukascopy_sample
USDNOK,35,0.5123,840.0,dukascopy_sample
USDNOK,36,0.5049,840.0,dukascopy_sample
USDNOK,37,0.5243,840.0,dukascopy_sample
USDNOK,38,0.5256,840.0,dukascopy_sample
USDNOK,39,0.5427,840.0,dukascopy_sample
USDNOK,40,0.6153,840.0,dukascopy_sample
USDNOK,41,0.6587,840.0,dukascopy_sample
USDNOK,42,0.667,840.0,dukascopy_sample
USDNOK,43,0.6534,840.0,dukascopy_sample
USDNOK,44,0.8277,836.0,dukascopy_sample
USDNOK,45,3.9725,758.0,dukascopy_sample
USDNOK,46,1.862,834.0,dukascopy_sample
USDNOK,47,1.5339,834.0,dukascopy_sample
USDNOK,48,1.0908,840.0,dukascopy_sample
USDNOK,49,1.0129,840.0,dukascopy_sample
USDNOK,50,0.9921,840.0,dukascopy_sample
USDNOK,51,0.9178,838.0,dukascopy_sample
USDNOK,52,0.9557,722.0,dukascopy_sample
USDNOK,53,0.8835,719.0,dukascopy_sample
USDNOK,54,0.6151,720.0,dukascopy_sample
USDNOK,55,0.5416,720.0,dukascopy_sample
USDNOK,56,0.5586,720.0,dukascopy_sample
USDNOK,57,0.5198,720.0,dukascopy_sample
USDNOK,58,0.508,720.0,dukascopy_sample
USDNOK,59,0.4949,720.0,dukascopy_sample
USDNOK,60,0.5206,720.0,dukascopy_sample
USDNOK,61,0.4981,720.0,dukascopy_sample
USDNOK,62,0.4997,720.0,dukascopy_sample
USDNOK,63,0.5269,720.0,dukascopy_sample
USDNOK,64,0.6127,720.0,dukascopy_sample
USDNOK,65,0.6388,720.0,dukascopy_sample
USDNOK,66,0.6494,717.0,dukascopy_sample
USDNOK,67,0.6665,720.0,dukascopy_sample
USDNOK,68,0.8724,720.0,dukascopy_sample
USDNOK,69,4.5116,636.0,dukascopy_sample
USDNOK,70,1.8223,716.0,dukascopy_sample
USDNOK,71,1.4551,720.0,dukascopy_sample
USDNOK,72,1.0452,720.0,dukascopy_sample
USDNOK,73,1.0222,719.0,dukascopy_sample
USDNOK,74,0.9966,720.0,dukascopy_sample
USDNOK,75,1.063,720.0,dukascopy_sample
USDNOK,76,0.9559,720.0,dukascopy_sample
USDNOK,77,0.9001,720.0,dukascopy_sample
USDNOK,78,0.6024,720.0,dukascopy_sample
USDNOK,79,0.5475,720.0,dukascopy_sample
USDNOK,80,0.5451,720.0,dukascopy_sample
USDNOK,81,0.5325,720.0,dukascopy_sample
USDNOK,82,0.5424,720.0,dukascopy_sample
USDNOK,83,0.5111,720.0,dukascopy_sample
USDNOK,84,0.5364,720.0,dukascopy_sample
USDNOK,85,0.5167,720.0,dukascopy_sample
USDNOK,86,0.538,720.0,dukascopy_sample
USDNOK,87,0.553,720.0,dukascopy_sample
USDNOK,88,0.6455,720.0,dukascopy_sample
USDNOK,89,0.6732,720.0,dukascopy_sample
USDNOK,90,0.651,719.0,dukascopy_sample
USDNOK,91,0.7076,720.0,dukascopy_sample
USDNOK,92,0.9545,718.0,dukascopy_sample
USDNOK,93,5.4556,648.0,dukascopy_sample
USDNOK,94,2.4054,715.0,dukascopy_sample
USDNOK,95,1.5853,716.0,dukascopy_sample
USDNOK,96,1.231,720.0,dukascopy_sample
USDNOK,97,1.1049,720.0,dukascopy_sample
USDNOK,98,1.1389,720.0,dukascopy_sample
USDNOK,99,1.1922,720.0,dukascopy_sample
USDNOK,100,1.0692,719.0,dukascopy_sample
USDNOK,101,0.9717,719.0,dukascopy_sample
USDNOK,102,0.6412,720.0,dukascopy_sample
USDNOK,103,0.5764,720.0,dukascopy_sample
USDNOK,104,0.5653,720.0,dukascopy_sample
USDNOK,105,0.5483,720.0,dukascopy_sample
USDNOK,106,0.5317,720.0,dukascopy_sample
USDNOK,107,0.5317,720.0,dukascopy_sample
USDNOK,108,0.5455,720.0,dukascopy_sample
USDNOK,109,0.5376,720.0,dukascopy_sample
USDNOK,110,0.5724,720.0,dukascopy_sample
USDNOK,111,0.5534,720.0,dukascopy_sample
USDNOK,112,0.6523,720.0,dukascopy_sample
USDNOK,113,0.6918,720.0,dukascopy_sample
USDNOK,114,0.6985,720.0,dukascopy_sample
USDNOK,115,0.7776,720.0,dukascopy_sample
USDNOK,116,1.3188,716.0,dukascopy_sample
USDNOK,165,8.816,680.0,dukascopy_sample
USDNOK,166,3.3747,749.0,dukascopy_sample
USDNOK,167,2.301,780.0,dukascopy_sample
USDPLN,0,2.215,776.0,dukascopy_sample
USDPLN,1,2.1096,778.0,dukascopy_sample
USDPLN,2,2.1306,769.0,dukascopy_sample
USDPLN,3,1.6939,777.0,dukascopy_sample
USDPLN,4,1.4937,836.0,dukascopy_sample
USDPLN,5,1.1285,840.0,dukascopy_sample
USDPLN,6,0.6005,840.0,dukascopy_sample
USDPLN,7,0.523,840.0,dukascopy_sample
USDPLN,8,0.519,840.0,dukascopy_sample
USDPLN,9,0.5265,840.0,dukascopy_sample
USDPLN,10,0.5069,840.0,dukascopy_sample
USDPLN,11,0.4899,840.0,dukascopy_sample
USDPLN,12,0.4855,840.0,dukascopy_sample
USDPLN,13,0.4939,840.0,dukascopy_sample
USDPLN,14,0.5031,840.0,dukascopy_sample
USDPLN,15,0.5298,840.0,dukascopy_sample
USDPLN,16,0.6518,840.0,dukascopy_sample
USDPLN,17,0.6687,840.0,dukascopy_sample
USDPLN,18,0.7379,840.0,dukascopy_sample
USDPLN,19,0.7339,840.0,dukascopy_sample
USDPLN,20,0.8488,831.0,dukascopy_sample
USDPLN,21,2.1946,796.0,dukascopy_sample
USDPLN,22,1.7244,831.0,dukascopy_sample
USDPLN,23,1.3466,828.0,dukascopy_sample
USDPLN,24,1.1812,836.0,dukascopy_sample
USDPLN,25,1.1589,840.0,dukascopy_sample
USDPLN,26,1.1508,831.0,dukascopy_sample
USDPLN,27,1.1228,828.0,dukascopy_sample
USDPLN,28,1.1475,828.0,dukascopy_sample
USDPLN,29,1.1293,838.0,dukascopy_sample
USDPLN,30,0.6073,840.0,dukascopy_sample
USDPLN,31,0.5271,840.0,dukascopy_sample
USDPLN,32,0.5023,840.0,dukascopy_sample
USDPLN,33,0.4965,840.0,dukascopy_sample
USDPLN,34,0.4923,840.0,dukascopy_sample
USDPLN,35,0.4771,840.0,dukascopy_sample
USDPLN,36,0.4895,840.0,dukascopy_sample
USDPLN,37,0.491,840.0,dukascopy_sample
USDPLN,38,0.4937,840.0,dukascopy_sample
USDPLN,39,0.5074,827.0,dukascopy_sample
USDPLN,40,0.6094,832.0,dukascopy_sample
USDPLN,41,0.6663,840.0,dukascopy_sample
USDPLN,42,0.7726,838.0,dukascopy_sample
USDPLN,43,0.7458,838.0,dukascopy_sample
USDPLN,44,0.9176,826.0,dukascopy_sample
USDPLN,45,2.6498,806.0,dukascopy_sample
USDPLN,46,1.7635,821.0,dukascopy_sample
USDPLN,47,1.6527,822.0,dukascopy_sample
USDPLN,48,1.2928,834.0,dukascopy_sample
USDPLN,49,1.1725,836.0,dukascopy_sample
USDPLN,50,1.1657,836.0,dukascopy_sample
USDPLN,51,1.1587,827.0,dukascopy_sample
USDPLN,52,1.1487,703.0,dukascopy_sample
USDPLN,53,1.1127,719.0,dukascopy_sample
USDPLN,54,0.5429,720.0,dukascopy_sample
USDPLN,55,0.5138,720.0,dukascopy_sample
USDPLN,56,0.5147,720.0,dukascopy_sample
USDPLN,57,0.5061,720.0,dukascopy_sample
USDPLN,58,0.5224,720.0,dukascopy_sample
USDPLN,59,0.5078,720.0,dukascopy_sample
USDPLN,60,0.5113,720.0,dukascopy_sample
USDPLN,61,0.501,720.0,dukascopy_sample
USDPLN,62,0.4933,720.0,dukascopy_sample
USDPLN,63,0.5181,720.0,dukascopy_sample
USDPLN,64,0.5916,720.0,dukascopy_sample
USDPLN,65,0.6454,719.0,dukascopy_sample
USDPLN,66,0.7806,715.0,dukascopy_sample
USDPLN,67,0.7483,712.0,dukascopy_sample
USDPLN,68,0.9622,709.0,dukascopy_sample
USDPLN,69,2.4155,697.0,dukascopy_sample
USDPLN,70,1.7338,717.0,dukascopy_sample
USDPLN,71,1.5648,708.0,dukascopy_sample
USDPLN,72,1.2627,716.0,dukascopy_sample
USDPLN,73,1.162,719.0,dukascopy_sample
USDPLN,74,1.1287,718.0,dukascopy_sample
USDPLN,75,1.1777,711.0,dukascopy_sample
USDPLN,76,1.1472,709.0,dukascopy_sample
USDPLN,77,1.0883,720.0,dukascopy_sample
USDPLN,78,0.6087,720.0,dukascopy_sample
USDPLN,79,0.5138,720.0,dukascopy_sample
USDPLN,80,0.5386,720.0,dukascopy_sample
USDPLN,81,0.5292,720.0,dukascopy_sample
USDPLN,82,0.5095,720.0,dukascopy_sample
USDPLN,83,0.5224,720.0,dukascopy_sample
USDPLN,84,0.5241,720.0,dukascopy_sample
USDPLN,85,0.5113,720.0,dukascopy_sample
USDPLN,86,0.5241,720.0,dukascopy_sample
USDPLN,87,0.5429,720.0,dukascopy_sample
USDPLN,88,0.6335,720.0,dukascopy_sample
USDPLN,89,0.6754,720.0,dukascopy_sample
USDPLN,90,0.772,720.0,dukascopy_sample
USDPLN,91,0.7558,720.0,dukascopy_sample
USDPLN,92,0.9987,708.0,dukascopy_sample
USDPLN,93,2.6106,705.0,dukascopy_sample
USDPLN,94,2.0275,710.0,dukascopy_sample
USDPLN,95,1.9023,715.0,dukascopy_sample
USDPLN,96,1.6388,719.0,dukascopy_sample
USDPLN,97,1.5113,716.0,dukascopy_sample
USDPLN,98,1.5674,716.0,dukascopy_sample
USDPLN,99,1.4625,712.0,dukascopy_sample
USDPLN,100,1.1735,713.0,dukascopy_sample
USDPLN,101,1.1363,716.0,dukascopy_sample
USDPLN,102,0.6036,720.0,dukascopy_sample
USDPLN,103,0.5036,720.0,dukascopy_sample
USDPLN,104,0.5061,720.0,dukascopy_sample
USDPLN,105,0.495,720.0,dukascopy_sample
USDPLN,106,0.501,720.0,dukascopy_sample
USDPLN,107,0.5138,720.0,dukascopy_sample
USDPLN,108,0.5061,720.0,dukascopy_sample
USDPLN,109,0.513,720.0,dukascopy_sample
USDPLN,110,0.5437,720.0,dukascopy_sample
USDPLN,111,0.613,720.0,dukascopy_sample
USDPLN,112,0.7134,696.0,dukascopy_sample
USDPLN,113,0.6537,707.0,dukascopy_sample
USDPLN,114,0.834,716.0,dukascopy_sample
USDPLN,115,0.8289,718.0,dukascopy_sample
USDPLN,116,1.5388,714.0,dukascopy_sample
USDPLN,165,5.626,561.0,dukascopy_sample
USDPLN,166,3.6039,777.0,dukascopy_sample
USDPLN,167,3.0068,762.0,dukascopy_sample
USDSEK,0,1.2835,780.0,dukascopy_sample
USDSEK,1,1.2578,779.0,dukascopy_sample
USDSEK,2,1.1869,779.0,dukascopy_sample
USDSEK,3,1.125,779.0,dukascopy_sample
USDSEK,4,0.9997,838.0,dukascopy_sample
USDSEK,5,0.9631,840.0,dukascopy_sample
USDSEK,6,0.6412,840.0,dukascopy_sample
USDSEK,7,0.551,840.0,dukascopy_sample
USDSEK,8,0.5095,840.0,dukascopy_sample
USDSEK,9,0.5034,840.0,dukascopy_sample
USDSEK,10,0.5043,840.0,dukascopy_sample
USDSEK,11,0.4969,840.0,dukascopy_sample
USDSEK,12,0.4966,840.0,dukascopy_sample
USDSEK,13,0.4973,840.0,dukascopy_sample
USDSEK,14,0.5214,840.0,dukascopy_sample
USDSEK,15,0.5589,840.0,dukascopy_sample
USDSEK,16,0.6226,840.0,dukascopy_sample
USDSEK,17,0.6407,840.0,dukascopy_sample
USDSEK,18,0.6321,840.0,dukascopy_sample
USDSEK,19,0.6613,840.0,dukascopy_sample
USDSEK,20,0.8057,839.0,dukascopy_sample
USDSEK,21,3.2456,747.0,dukascopy_sample
USDSEK,22,1.7179,837.0,dukascopy_sample
USDSEK,23,1.4797,838.0,dukascopy_sample
USDSEK,24,1.0455,840.0,dukascopy_sample
USDSEK,25,0.9978,839.0,dukascopy_sample
USDSEK,26,0.9846,838.0,dukascopy_sample
USDSEK,27,0.9973,836.0,dukascopy_sample
USDSEK,28,0.9069,837.0,dukascopy_sample
USDSEK,29,0.8486,840.0,dukascopy_sample
USDSEK,30,0.6093,840.0,dukascopy_sample
USDSEK,31,0.5125,840.0,dukascopy_sample
USDSEK,32,0.4961,840.0,dukascopy_sample
USDSEK,33,0.4917,840.0,dukascopy_sample
USDSEK,34,0.4971,840.0,dukascopy_sample
USDSEK,35,0.4911,840.0,dukascopy_sample
USDSEK,36,0.4899,840.0,dukascopy_sample
USDSEK,37,0.5018,840.0,dukascopy_sample
USDSEK,38,0.4959,840.0,dukascopy_sample
USDSEK,39,0.5342,840.0,dukascopy_sample
USDSEK,40,0.6068,840.0,dukascopy_sample
USDSEK,41,0.6438,840.0,dukascopy_sample
USDSEK,42,0.6495,840.0,dukascopy_sample
USDSEK,43,0.6317,840.0,dukascopy_sample
USDSEK,44,0.8188,838.0,dukascopy_sample
USDSEK,45,4.4467,742.0,dukascopy_sample
USDSEK,46,2.1643,834.0,dukascopy_sample
USDSEK,47,1.7419,837.0,dukascopy_sample
USDSEK,48,1.0803,840.0,dukascopy_sample
USDSEK,49,1.045,839.0,dukascopy_sample
USDSEK,50,0.923,839.0,dukascopy_sample
USDSEK,51,0.9808,839.0,dukascopy_sample
USDSEK,52,0.9496,717.0,dukascopy_sample
USDSEK,53,0.9166,720.0,dukascopy_sample
USDSEK,54,0.5737,720.0,dukascopy_sample
USDSEK,55,0.4977,720.0,dukascopy_sample
USDSEK,56,0.5,720.0,dukascopy_sample
USDSEK,57,0.4917,720.0,dukascopy_sample
USDSEK,58,0.4847,720.0,dukascopy_sample
USDSEK,59,0.4921,720.0,dukascopy_sample
