event_id,onset_date,relative_day,bear_score,spy_close,drawdown_from_252d_high
5,2018-02-22,5,0.8888888888888888,267.70001220703125,-0.06588029607738677
5,2018-02-22,6,0.8888888888888888,269.0799865722656,-0.06106497599261729
5,2018-02-22,7,0.7777777777777778,272.19000244140625,-0.050212802027718384
5,2018-02-22,8,0.7777777777777778,272.8800048828125,-0.04780508874090017
5,2018-02-22,9,0.7777777777777778,272.7799987792969,-0.04815405275863138
5,2018-02-22,10,0.6666666666666666,274.1000061035156,-0.04354798329786014
6,2018-02-27,-30,0.0,277.9200134277344,0.0
6,2018-02-27,-29,0.3333333333333333,276.9700012207031,-0.0034182936137424624
6,2018-02-27,-28,0.3333333333333333,279.6099853515625,0.0
6,2018-02-27,-27,0.3333333333333333,279.1400146484375,-0.0016808080102507228
6,2018-02-27,-26,0.0,280.4100036621094,0.0
6,2018-02-27,-25,0.0,282.69000244140625,0.0
6,2018-02-27,-24,0.0,283.2900085449219,0.0
6,2018-02-27,-23,0.3333333333333333,283.17999267578125,-0.00038835068594800237
6,2018-02-27,-22,0.3333333333333333,283.29998779296875,0.0
6,2018-02-27,-21,0.0,286.5799865722656,0.0
6,2018-02-27,-20,0.3333333333333333,284.67999267578125,-0.00662989038142503
6,2018-02-27,-19,0.3333333333333333,281.760009765625,-0.016818958170427556
6,2018-02-27,-18,0.3333333333333333,281.8999938964844,-0.016330493736697593
6,2018-02-27,-17,0.3333333333333333,281.5799865722656,-0.017447135997890717
6,2018-02-27,-16,0.4444444444444444,275.45001220703125,-0.03883723528065619
6,2018-02-27,-15,0.5555555555555555,263.92999267578125,-0.0790355047726713
6,2018-02-27,-14,0.5555555555555555,269.1300048828125,-0.06089044073931815
6,2018-02-27,-13,0.5555555555555555,267.6700134277344,-0.06598497463381936
6,2018-02-27,-12,0.5555555555555555,257.6300048828125,-0.10101885353446671
6,2018-02-27,-11,0.5555555555555555,261.5,-0.08751478731031803
6,2018-02-27,-10,0.5555555555555555,265.3399963378906,-0.07411539964260205
6,2018-02-27,-9,0.5555555555555555,266.0,-0.07181236491221643
6,2018-02-27,-8,0.5555555555555555,269.5899963378906,-0.059285334044394955
6,2018-02-27,-7,0.4444444444444444,273.0299987792969,-0.04728169595873688
6,2018-02-27,-6,0.4444444444444444,273.1099853515625,-0.0470025886378721
6,2018-02-27,-5,0.5555555555555555,271.3999938964844,-0.05296947933226792
6,2018-02-27,-4,0.5555555555555555,270.04998779296875,-0.05768022734947187
6,2018-02-27,-3,0.5555555555555555,270.3999938964844,-0.05645890653184604
6,2018-02-27,-2,0.3333333333333333,274.7099914550781,-0.04141948382077365
6,2018-02-27,-1,0.3333333333333333,277.8999938964844,-0.030288202535010078
6,2018-02-27,0,0.6666666666666666,274.42999267578125,-0.042396519177100855
6,2018-02-27,1,0.7777777777777778,271.6499938964844,-0.05209712253237342
6,2018-02-27,2,0.8888888888888888,267.70001220703125,-0.06588029607738677
6,2018-02-27,3,0.8888888888888888,269.0799865722656,-0.06106497599261729
6,2018-02-27,4,0.7777777777777778,272.19000244140625,-0.050212802027718384
6,2018-02-27,5,0.7777777777777778,272.8800048828125,-0.04780508874090017
6,2018-02-27,6,0.7777777777777778,272.7799987792969,-0.04815405275863138
6,2018-02-27,7,0.6666666666666666,274.1000061035156,-0.04354798329786014
6,2018-02-27,8,0.6666666666666666,278.8699951171875,-0.02690345389186455
6,2018-02-27,9,0.3333333333333333,278.5199890136719,-0.028124774709490374
6,2018-02-27,10,0.3333333333333333,276.7200012207031,-0.03440570107318419
7,2018-04-06,-30,0.5555555555555555,270.3999938964844,-0.05645890653184604
7,2018-04-06,-29,0.3333333333333333,274.7099914550781,-0.04141948382077365
7,2018-04-06,-28,0.3333333333333333,277.8999938964844,-0.030288202535010078
7,2018-04-06,-27,0.6666666666666666,274.42999267578125,-0.042396519177100855
7,2018-04-06,-26,0.7777777777777778,271.6499938964844,-0.05209712253237342
7,2018-04-06,-25,0.8888888888888888,267.70001220703125,-0.06588029607738677
7,2018-04-06,-24,0.8888888888888888,269.0799865722656,-0.06106497599261729
7,2018-04-06,-23,0.7777777777777778,272.19000244140625,-0.050212802027718384
7,2018-04-06,-22,0.7777777777777778,272.8800048828125,-0.04780508874090017
7,2018-04-06,-21,0.7777777777777778,272.7799987792969,-0.04815405275863138
7,2018-04-06,-20,0.6666666666666666,274.1000061035156,-0.04354798329786014
7,2018-04-06,-19,0.6666666666666666,278.8699951171875,-0.02690345389186455
7,2018-04-06,-18,0.3333333333333333,278.5199890136719,-0.028124774709490374
7,2018-04-06,-17,0.3333333333333333,276.7200012207031,-0.03440570107318419
7,2018-04-06,-16,0.3333333333333333,275.29998779296875,-0.03936073455168665
7,2018-04-06,-15,0.3333333333333333,275.0,-0.04040752011601323
7,2018-04-06,-14,0.4444444444444444,274.20001220703125,-0.043199019280128814
7,2018-04-06,-13,0.5555555555555555,270.489990234375,-0.05614487086254816
7,2018-04-06,-12,0.5555555555555555,270.95001220703125,-0.05453965767875779
7,2018-04-06,-11,0.5555555555555555,270.42999267578125,-0.05635422797541345
7,2018-04-06,-10,0.5555555555555555,263.6700134277344,-0.07994268343213196
7,2018-04-06,-9,0.6666666666666666,258.04998779296875,-0.09955335374440943
7,2018-04-06,-8,0.5555555555555555,265.1099853515625,-0.07491800623449718
7,2018-04-06,-7,0.5555555555555555,260.6000061035156,-0.09065525049216494
7,2018-04-06,-6,0.5555555555555555,259.8299865722656,-0.0933421775887151
7,2018-04-06,-5,0.5555555555555555,263.1499938964844,-0.0817572537287875
7,2018-04-06,-4,0.6666666666666666,257.4700012207031,-0.10157717466506322
7,2018-04-06,-3,0.5555555555555555,260.7699890136719,-0.09006210750200228
7,2018-04-06,-2,0.5555555555555555,263.55999755859375,-0.0803265757982965
7,2018-04-06,-1,0.5555555555555555,265.6400146484375,-0.0730685075894083
7,2018-04-06,0,0.5555555555555555,259.7200012207031,-0.09372596346601247
7,2018-04-06,1,0.8888888888888888,261.0,-0.08925950091010715
7,2018-04-06,2,0.8888888888888888,265.1499938964844,-0.07477839932963126
7,2018-04-06,3,0.8888888888888888,263.760009765625,-0.07962864776283396
7,2018-04-06,4,0.7777777777777778,265.92999267578125,-0.07205665037351505
7,2018-04-06,5,0.7777777777777778,265.1499938964844,-0.07477839932963126
7,2018-04-06,6,0.7777777777777778,267.3299865722656,-0.06717147359187903
7,2018-04-06,7,0.6666666666666666,270.19000244140625,-0.057191656426874626
7,2018-04-06,8,0.6666666666666666,270.3900146484375,-0.0564937283914122
7,2018-04-06,9,0.6666666666666666,268.8900146484375,-0.06172786919077944
7,2018-04-06,10,0.7777777777777778,266.6099853515625,-0.06968386543513005
8,2018-04-30,-30,0.4444444444444444,274.20001220703125,-0.043199019280128814
8,2018-04-30,-29,0.5555555555555555,270.489990234375,-0.05614487086254816
8,2018-04-30,-28,0.5555555555555555,270.95001220703125,-0.05453965767875779
8,2018-04-30,-27,0.5555555555555555,270.42999267578125,-0.05635422797541345
8,2018-04-30,-26,0.5555555555555555,263.6700134277344,-0.07994268343213196
8,2018-04-30,-25,0.6666666666666666,258.04998779296875,-0.09955335374440943
8,2018-04-30,-24,0.5555555555555555,265.1099853515625,-0.07491800623449718
8,2018-04-30,-23,0.5555555555555555,260.6000061035156,-0.09065525049216494
8,2018-04-30,-22,0.5555555555555555,259.8299865722656,-0.0933421775887151
8,2018-04-30,-21,0.5555555555555555,263.1499938964844,-0.0817572537287875
8,2018-04-30,-20,0.6666666666666666,257.4700012207031,-0.10157717466506322
8,2018-04-30,-19,0.5555555555555555,260.7699890136719,-0.09006210750200228
8,2018-04-30,-18,0.5555555555555555,263.55999755859375,-0.0803265757982965
8,2018-04-30,-17,0.5555555555555555,265.6400146484375,-0.0730685075894083
8,2018-04-30,-16,0.5555555555555555,259.7200012207031,-0.09372596346601247
8,2018-04-30,-15,0.8888888888888888,261.0,-0.08925950091010715
8,2018-04-30,-14,0.8888888888888888,265.1499938964844,-0.07477839932963126
8,2018-04-30,-13,0.8888888888888888,263.760009765625,-0.07962864776283396
8,2018-04-30,-12,0.7777777777777778,265.92999267578125,-0.07205665037351505
8,2018-04-30,-11,0.7777777777777778,265.1499938964844,-0.07477839932963126
8,2018-04-30,-10,0.7777777777777778,267.3299865722656,-0.06717147359187903
8,2018-04-30,-9,0.6666666666666666,270.19000244140625,-0.057191656426874626
8,2018-04-30,-8,0.6666666666666666,270.3900146484375,-0.0564937283914122
8,2018-04-30,-7,0.6666666666666666,268.8900146484375,-0.06172786919077944
8,2018-04-30,-6,0.7777777777777778,266.6099853515625,-0.06968386543513005
8,2018-04-30,-5,0.7777777777777778,266.57000732421875,-0.0698233658511288
8,2018-04-30,-4,0.8888888888888888,262.9800109863281,-0.08235039671895017
8,2018-04-30,-3,0.8888888888888888,263.6300048828125,-0.08008229033699787
8,2018-04-30,-2,0.4444444444444444,266.30999755859375,-0.07073065099945663
8,2018-04-30,-1,0.4444444444444444,266.55999755859375,-0.06985829419956202
8,2018-04-30,0,0.5555555555555555,264.510009765625,-0.07701157736315034
8,2018-04-30,1,0.5555555555555555,264.9800109863281,-0.07537154231979393
8,2018-04-30,2,0.5555555555555555,263.20001220703125,-0.08158271847548837
8,2018-04-30,3,0.5555555555555555,262.6199951171875,-0.08360664588500932
8,2018-04-30,4,0.4444444444444444,266.0199890136719,-0.07174261470421706
8,2018-04-30,5,0.4444444444444444,266.9200134277344,-0.06860204503350298
8,2018-04-30,6,0.4444444444444444,266.9200134277344,-0.06860204503350298
8,2018-04-30,7,0.0,269.5,-0.05959936971369295
8,2018-04-30,8,0.0,272.0199890136719,-0.05080605150674822
8,2018-04-30,9,0.0,272.8500061035156,-0.04790976729733276
8,2018-04-30,10,0.0,272.9800109863281,-0.04745612472316885
9,2018-06-25,-30,0.0,272.8500061035156,-0.04790976729733276
9,2018-06-25,-29,0.0,272.9800109863281,-0.04745612472316885
9,2018-06-25,-28,0.3333333333333333,271.1000061035156,-0.0540162648965945
9,2018-06-25,-27,0.0,272.239990234375,-0.05003837326328642
9,2018-06-25,-26,0.0,272.010009765625,-0.050840873366314376
9,2018-06-25,-25,0.0,271.3299865722656,-0.05321376479356654
9,2018-06-25,-24,0.0,273.3699951171875,-0.04609530348954438
9,2018-06-25,-23,0.0,272.6099853515625,-0.048747302237661216
9,2018-06-25,-22,0.0,273.3599853515625,-0.0461302318379776
9,2018-06-25,-21,0.0,272.79998779296875,-0.04808430255063201
9,2018-06-25,-20,0.0,272.1499938964844,-0.0503524089325843
9,2018-06-25,-19,0.4444444444444444,269.0199890136719,-0.06127433310548269
9,2018-06-25,-18,0.3333333333333333,272.6099853515625,-0.048747302237661216
9,2018-06-25,-17,0.3333333333333333,270.94000244140625,-0.05457458602719112
9,2018-06-25,-16,0.0,273.6000061035156,-0.04529269689764914
